Instance,Runtime,Dual_Bound,Primal_Bound,Lambdas,Optimal_Lambda,Optimal_Value
87,0.0,"[0.4523268992206949, 0.4523268992206949, 0.4523268992206949, 0.4523268992206949, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968]","[-inf, 0.0, 0.0, 0.0, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806]","[0.40326383941892496, 0.6048957591283874, 0.5040797992736562, 0.4536718193462906, 0.42846782938260775, 0.41586583440076635, 0.422166831891687, 0.4253173306371474, 0.42689258000987756, 0.4276802046962427, 0.4280740170394252, 0.42827092321101645, 0.4283693762968121, 0.4284186028397099, 0.4284432161111588, 0.42845552274688326, 0.4284616760647455, 0.4284647527236766, 0.42846629105314216, 0.42846706021787495]",0.42846706021787495,0.45071223483096806
88,0.0,"[0.3466342163538579, 0.3466342163538579, 0.3466342163538579, 0.3466342163538579, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089]","[-inf, 0.0, 0.0, 0.0, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089]","[0.3218052422354945, 0.4827078633532418, 0.4022565527943681, 0.36203089751493134, 0.3419180698752129, 0.3519744836950721, 0.3469462767851425, 0.3444321733301777, 0.3431751216026953, 0.3425465957389541, 0.3428608586708247, 0.3427037272048894, 0.34262516147192174, 0.3426644443384056, 0.34264480290516364, 0.3426546236217846, 0.34264971326347415, 0.34265216844262936, 0.34265094085305176, 0.3426515546478406]",0.3426515546478406,0.3426531258655089
89,0.0,"[0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497]","[0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498]","[0.49683952039997936, 0.745259280599969, 0.6210494004999743, 0.5589444604499768, 0.5899969304749755, 0.5744706954624761, 0.5667075779562265, 0.5705891367093513, 0.5725299160859136, 0.5735003057741949, 0.5730151109300543, 0.5732577083521246, 0.5733790070631597, 0.5733183577076422, 0.5733486823854009, 0.5733638447242804, 0.5733562635548406, 0.5733600541395605, 0.5733619494319204, 0.5733628970781004]",0.5733628970781004,0.6048218097395498
90,0.0,"[0.5541865671574233, 0.5541865671574233, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495]","[-inf, 0.0, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495]","[0.42527239088556407, 0.6379085863283461, 0.5315904886069551, 0.5847495374676506, 0.5581700130373028, 0.544880250822129, 0.5382353697145421, 0.5349129291607486, 0.5365741494376454, 0.5357435392991969, 0.5361588443684211, 0.5363664969030333, 0.5364703231703394, 0.5364184100366863, 0.5364443666035128, 0.5364573448869261, 0.5364638340286327, 0.5364670785994861, 0.5364687008849127, 0.536469512027626]",0.536469512027626,0.5382793344973495
91,0.0,"[0.6491958186935761, 0.6491958186935761, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333]","[-inf, 0.0, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333]","[0.4618402188189677, 0.6927603282284516, 0.5773002735237096, 0.6350303008760806, 0.6638953145522661, 0.6494628077141733, 0.642246554295127, 0.6386384275856039, 0.6368343642308423, 0.6359323325534614, 0.635481316714771, 0.6352558087954259, 0.6351430548357533, 0.6351994318155896, 0.6352276203055077, 0.6352417145504667, 0.6352487616729463, 0.6352522852341861, 0.635254047014806, 0.635254927905116]",0.635254927905116,0.6354089344759333
92,0.0,"[0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116]","[0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116]","[0.4564027287677808, 0.6846040931516713, 0.570503410959726, 0.5134530698637534, 0.4849278993157671, 0.4706653140417739, 0.4777966066787705, 0.47423096036027224, 0.4760137835195214, 0.476905195099146, 0.4764594893093337, 0.47668234220423983, 0.4765709157567868, 0.47651520253306023, 0.4765430591449235, 0.4765569874508552, 0.4765500232978893, 0.47655350537437224, 0.4765552464126137, 0.47655611693173444]",0.47655611693173444,0.47655689526049116
93,0.0,"[0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358]","[0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358]","[0.3943788292696988, 0.5915682439045482, 0.4929735365871235, 0.44367618292841116, 0.419027506099055, 0.40670316768437687, 0.4128653368917159, 0.4159464214953854, 0.41748696379722017, 0.4182572349481376, 0.4186423705235963, 0.41844980273586696, 0.41854608662973164, 0.41859422857666395, 0.41861829955013014, 0.4186303350368632, 0.41863635278022976, 0.41863936165191307, 0.4186408660877547, 0.4186416183056755]",0.4186416183056755,0.4463184147105358
94,0.0,"[0.5529321605524318, 0.5529321605524318, 0.5388981102219532, 0.5388981102219532, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953]","[-inf, 0.0, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531]","[0.39512952085045266, 0.592694281275679, 0.4939119010630658, 0.5433030911693724, 0.518607496116219, 0.5062596985896424, 0.5124335973529307, 0.5155205467345749, 0.517064021425397, 0.517835758770808, 0.5182216274435135, 0.5184145617798663, 0.5183180946116899, 0.5183663281957781, 0.5183904449878223, 0.5184025033838443, 0.5184085325818553, 0.5184115471808608, 0.5184130544803636, 0.518413808130115]",0.518413808130115,0.5388981102219531
95,0.0,"[0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199947, 0.6118731243199947, 0.6118731243199947, 0.6118731243199947, 0.6118731243199947]","[0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949]","[0.46986226752277377, 0.7047934012841607, 0.5873278344034673, 0.646060617843814, 0.6166942261236406, 0.602011030263554, 0.6093526281935973, 0.6130234271586189, 0.6111880276761081, 0.6121057274173636, 0.6116468775467359, 0.6118763024820497, 0.6117615900143928, 0.6118189462482213, 0.6118476243651355, 0.6118619634235927, 0.6118547938943641, 0.6118583786589784, 0.6118601710412855, 0.6118610672324392]",0.6118610672324392,0.6118731243199949
96,0.0,"[0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836]","[0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836]","[0.3652776849089111, 0.5479165273633666, 0.45659710613613885, 0.5022568167497528, 0.5250866720565597, 0.5365015997099631, 0.5307941358832614, 0.5336478677966123, 0.5322210018399369, 0.5329344348182746, 0.5325777183291058, 0.5323993600845214, 0.5324885392068136, 0.5324439496456674, 0.5324216548650944, 0.5324328022553809, 0.5324383759505242, 0.5324411627980958, 0.5324425562218816, 0.5324432529337746]",0.5324432529337746,0.5324543076401836
97,0.0,"[0.6742981632391656, 0.6742981632391656, 0.6548761576390874, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637]","[-inf, 0.0, 0.0, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638]","[0.4659590696324352, 0.6989386044486529, 0.5824488370405441, 0.6406937207445984, 0.6115712788925712, 0.6261324998185849, 0.6334131102815916, 0.637053415513095, 0.6388735681288467, 0.6397836444367225, 0.6402386825906605, 0.6404662016676295, 0.6405799612061139, 0.6406368409753562, 0.6406084010907351, 0.6406226210330457, 0.640629731004201, 0.6406332859897785, 0.6406350634825674, 0.6406359522289617]",0.6406359522289617,0.6545519985628638
98,0.0,"[0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292]","[0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293]","[0.41766065414326736, 0.6264909812149011, 0.5220758176790843, 0.5742833994469927, 0.6003871903309469, 0.5873352948889698, 0.5938612426099583, 0.5905982687494641, 0.588966781819217, 0.5881510383540934, 0.5877431666215316, 0.5879471024878125, 0.587845134554672, 0.5878961185212422, 0.5879216105045273, 0.5879343564961699, 0.5879279835003486, 0.5879247970024379, 0.5879263902513933, 0.5879271868758709]",0.5879271868758709,0.5903685608845293
99,0.0,"[0.46380997462351314, 0.46380997462351314, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564162324483585, 0.4564162324483585]","[-inf, 0.0, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216]","[0.35810487185079953, 0.5371573077761993, 0.4476310898134994, 0.49239419879484936, 0.4700126443041744, 0.4588218670588369, 0.45322647843616815, 0.4560241727475025, 0.4574230199031697, 0.4567235963253361, 0.4563738845364193, 0.4565487404308777, 0.4564613124836485, 0.45641759851003394, 0.4563957415232266, 0.45640667001663027, 0.4564121342633321, 0.45641486638668305, 0.4564162324483585, 0.45641554941752077]",0.45641554941752077,0.4564165293113216
100,0.0,"[0.4581688607460945, 0.4581688607460945, 0.4581688607460945, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.4508982233385588, 0.4508982233385588, 0.4508982233385588]","[-inf, 0.0, 0.0, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754]","[0.3895419229844485, 0.5843128844766727, 0.48692740373056065, 0.4382346633575046, 0.4625810335440326, 0.45040784845076864, 0.45649444099740066, 0.45345114472408465, 0.45192949658742665, 0.45116867251909765, 0.45078826048493315, 0.4509784665020154, 0.45088336349347424, 0.45093091499774485, 0.45090713924560955, 0.4508952513695419, 0.4509011953075757, 0.4508982233385588, 0.45089673735405034, 0.45089748034630456]",0.45089748034630456,0.45089873809672754
